361,7.6733603947176590306e-06
362,0
363,-7.5890383929452295069e-06
364,0
365,7.5060987051979734908e-06
366,0
367,-7.4245112815448924533e-06
368,0
369,7.3442468842032592694e-06
370,0
371,-7.2652770613407344986e-06
372,0
373,7.187574121858131672e-06
374,0
375,-7.1111111111111109775e-06
376,0
377,7.0358617875310458533e-06
378,0
379,-6.9618006001072119733e-06
380,0
381,6.8889026666942226464e-06
382,0
383,-6.8171437531103219371e-06
384,0
385,6.7465002529937595694e-06
386,0
387,-6.6769491683859810848e-06
388,0
389,6.6084680910118227785e-06
390,0
391,-6.541035184228256188e-06
392,0
393,6.4746291656145398111e-06
394,0
395,-6.4092292901778563031e-06
396,0
397,6.3448153341496992509e-06
398,0
399,-6.2813675793493756102e-06
400,0
401,6.2188667980920520718e-06
402,0
403,-6.1572942386197807458e-06
404,0
405,6.0966316110349034744e-06
406,0
407,-6.0368610737161107653e-06
408,0
409,5.9779652201983486716e-06
410,0
411,-5.9199270664985411357e-06
412,0
413,5.8627300388698999923e-06
414,0
415,-5.8063579619683554643e-06
416,0
417,5.7507950474153049039e-06
418,0
419,-5.6960258827416110637e-06
420,0
421,5.642035420698371563e-06
422,0
423,-5.5888089689206334304e-06
424,0
425,5.5363321799307958112e-06
426,0
427,-5.4845910414689928023e-06
428,0
429,5.4335718671383006467e-06
430,0
431,-5.383261287353103949e-06
432,0
433,5.3336462405794476997e-06
434,0
435,-5.2847139648566525199e-06
436,0
437,5.2364519895899338612e-06
438,0
439,-5.1888481276041529937e-06
440,0
441,5.14189046744926214e-06
442,0
443,-5.0955673659483618682e-06
444,0
445,5.0498674409796742561e-06
446,0
447,-5.004779564484082624e-06
448,0
449,4.9602928556902003396e-06
450,0
451,-4.916396674549289494e-06
452,0
453,4.8730806153726204528e-06
454,0
455,-4.830334500664170757e-06
456,0
457,4.7881483751418489936e-06
458,0
459,-4.7465124999406689679e-06
460,0
461,4.7054173469915917309e-06
462,0
463,-4.6648535935699656272e-06
464,0
465,4.6248121170077469388e-06
466,0
467,-4.5852839895638937675e-06
468,0
469,4.5462604734475655079e-06
470,0
471,-4.5077330159889288233e-06
472,0
473,4.469693244952598887e-06
474,0
475,-4.4321329639889199903e-06
476,0
477,4.395044148218469185e-06
478,0
479,-4.3584189399453453578e-06
480,0
481,4.3222496444949670647e-06
482,0
483,-4.2865287261722583118e-06
484,0
485,4.2512488043362734136e-06
486,0
487,-4.216402649587424718e-06
488,0
489,4.1819831800636497792e-06
490,0
491,-4.1479834578419697583e-06
492,0
493,4.1143966854420305906e-06
494,0
495,-4.0812162024283234915e-06
496,0
497,4.0484354821079397666e-06
498,0
499,-4.0160481283207699523e-06
500,0
501,3.9840478723192334899e-06
502,0
503,-3.9524285697346734242e-06
504,0
505,3.9211841976276835963e-06
506,0
507,-3.8903088516197298233e-06
508,0
509,3.8597967431035078731e-06
510,0
511,-3.8296421965295784499e-06
512,0
513,3.7998396467669062281e-06
514,0
515,-3.7703836365350176388e-06
516,0
517,3.7412688139055480199e-06
518,0
519,-3.7124899298710652041e-06
520,0
521,3.6840418359790892337e-06
522,0
523,-3.6559194820293278375e-06
524,0
525,3.6281179138321994006e-06
526,0
527,-3.600632271026792236e-06
528,0
529,3.5734577849564572488e-06
530,0
531,-3.5465897766003098562e-06
532,0
533,3.5200236545589585346e-06
534,0
535,-3.4937549130928463934e-06
536,0
537,3.4677791302116387665e-06
538,0
539,-3.4420919658131427498e-06
540,0
541,3.4166891598703026339e-06
542,0
543,-3.3915665306648486414e-06
544,0
545,3.3667199730662403278e-06
546,0
547,-3.3421454568545731093e-06
548,0
549,3.3178390250861807578e-06
550,0
551,-3.2937967925006836402e-06
552,0
553,3.2700149439682938939e-06
554,0
555,-3.2464897329762196424e-06
556,0
557,3.22321748015303831e-06
558,0
559,-3.2001945718299671151e-06
560,0
561,3.1774174586379681396e-06
562,0
563,-3.1548826541396791576e-06
564,0
565,3.132586733495183854e-06
566,0
567,-3.1105263321606647095e-06
568,0
569,3.0886981446190246024e-06
570,0
571,-3.067098923141568262e-06
572,0
573,3.0457254765798939992e-06
574,0
575,-3.0245746691871457162e-06
576,0
577,3.0036434194678145856e-06
578,0
579,-2.9829286990553064691e-06
580,0
581,2.9624275316165076652e-06
582,0
583,-2.9421369917826112182e-06
584,0
585,2.9220542041054863533e-06
586,0
587,-2.9021763420388947769e-06
588,0
589,2.882500626943886378e-06
590,0
591,-2.8630243271177077182e-06
592,0
593,2.8437447568456045515e-06
594,0
595,-2.8246592754748958047e-06
596,0
597,2.8057652865107222841e-06
598,0
599,-2.7870602367328966665e-06
600,0
601,2.7685416153332910758e-06
602,0
603,-2.7502069530732188706e-06
604,0
605,2.7320538214602829443e-06
606,0
607,-2.7140798319441768104e-06
608,0
609,2.6962826351309450768e-06
610,0
611,-2.6786599200152149948e-06
612,0
613,2.6612094132299366026e-06
614,0
615,-2.6439288783131732184e-06
616,0
617,2.6268161149915022496e-06
618,0
619,-2.609868958479594755e-06
620,0
621,2.5930852787955637956e-06
622,0
623,-2.5764629800916707635e-06
624,0
625,2.5600000000000000536e-06
626,0
627,-2.5436943089927226065e-06
628,0
629,2.5275439097565722423e-06
630,0
631,-2.5115468365811819928e-06
632,0
633,2.4957011547609242573e-06
634,0
635,-2.4800049600099202035e-06
636,0
637,2.4644563778898829874e-06
638,0
639,-2.4490535632504818144e-06
640,0
641,2.4337946996819028516e-06
642,0
643,-2.418677998979317729e-06
644,0
645,2.4037017006189530042e-06
646,0
647,-2.388864071245481916e-06
648,0
649,2.3741634041704555193e-06
650,0
651,-2.3595980188815034192e-06
652,0
653,2.3451662605620423735e-06
654,0
655,-2.3308664996212339932e-06
656,0
657,2.3166971312339425139e-06
658,0
659,-2.3026565748904512343e-06
660,0
661,2.2887432739557038399e-06
662,0
663,-2.2749556952378351368e-06
664,0
665,2.2612923285657752027e-06
666,0
667,-2.2477516863757029149e-06
668,0
669,2.2343323033061413311e-06
670,0
671,-2.2210327358014929075e-06
672,0
673,2.2078515617238023707e-06
674,0
675,-2.1947873799725651322e-06
676,0
677,2.1818388101123864282e-06
678,0
679,-2.1690044920083031423e-06
680,0
681,2.1562830854685925529e-06
682,0
683,-2.1436732698948956332e-06
684,0
685,2.131173743939474487e-06
686,0
687,-2.1187832251694497584e-06
688,0
689,2.1065004497378460697e-06
690,0
691,-2.0943241720612968318e-06
692,0
693,2.0822531645042466447e-06
694,0
695,-2.0702862170695098332e-06
696,0
697,2.0584221370950313806e-06
698,0
699,-2.046659748956715161e-06
700,0
701,2.0349978937771801299e-06
702,0
703,-2.0234354291403030215e-06
704,0
705,2.0119712288114281196e-06
706,0
707,-2.0006041824631039189e-06
708,0
709,1.9893331954062319021e-06
710,0
711,-1.9781571883264986864e-06
712,0
713,1.9670750970259793058e-06
714,0
715,-1.9560858721697883853e-06
716,0
717,1.9451884790376762947e-06
718,0
719,-1.9343818972804525427e-06
720,0
721,1.9236651206811313792e-06
722,0
723,-1.9130371569206988101e-06
724,0
725,1.9024970273483947208e-06
726,0
727,-1.8920437667564127002e-06
728,0
729,1.8816764231589207915e-06
730,0
731,-1.8713940575753095723e-06
732,0
733,1.8611957438175731211e-06
734,0
735,-1.8510805682817345652e-06
736,0
737,1.8410476297432291788e-06
738,0
739,-1.8310960391561577863e-06
740,0
741,1.8212249194563278847e-06
742,0
743,-1.8114334053680018071e-06
744,0
745,1.8017206432142695498e-06
746,0
747,-1.792085790730973846e-06
748,0
749,1.78252801688410532e-06
750,0
751,-1.7730465016905997505e-06
752,0
753,1.7636404360424614195e-06
754,0
755,-1.7543090215341433037e-06
756,0
757,1.7450514702931163446e-06
758,0
759,-1.7358670048135591878e-06
760,0
761,1.7267548577931035939e-06
762,0
763,-1.7177142719725715699e-06
764,0
765,1.7087444999786406929e-06
766,0
767,-1.6998448041693793942e-06
768,0
769,1.6910144564825884624e-06
770,0
771,-1.6822527382868947692e-06
772,0
773,1.6735589402355366535e-06
774,0
775,-1.6649323621227886608e-06
776,0
777,1.6563723127429690973e-06
778,0
779,-1.6478781097519778833e-06
780,0
781,1.6394490795313143074e-06
782,0
783,-1.6310845570545221657e-06
784,0
785,1.6227838857560144272e-06
786,0
787,-1.6145464174022270294e-06
788,0
789,1.6063715119650581797e-06
790,0
791,-1.5982585374975427654e-06
792,0
793,1.5902068700117197314e-06
794,0
795,-1.582215893358648805e-06
796,0
797,1.5742849991105289201e-06
798,0
799,-1.5664135864448834028e-06
800,0
801,1.5586010620307636358e-06
802,0
803,-1.5508468399169366857e-06
804,0
805,1.54315034142201306e-06
806,0
807,-1.5355109950264798641e-06
808,0
809,1.5279282362665991247e-06
810,0
811,-1.5204015076301350696e-06
812,0
813,1.5129302584538760586e-06
814,0
815,-1.5055139448229138951e-06
816,0
817,1.4981520294716466392e-06
818,0
819,-1.4908439816864725212e-06
820,0
821,1.4835892772101400168e-06
822,0
823,-1.476387398147724437e-06
824,0
825,1.4692378328741965162e-06
826,0
827,-1.4621400759435554712e-06
828,0
829,1.4550936279994937062e-06
830,0
831,-1.4480979956875641548e-06
832,0
833,1.4411526915688244247e-06
834,0
835,-1.4342572340349240733e-06
836,0
837,1.4274111472246132057e-06
838,0
839,-1.4206139609416397828e-06
840,0
841,1.4138652105740150997e-06
842,0
843,-1.4071644370146163049e-06
844,0
845,1.4005111865831028804e-06
846,0
847,-1.393905010949123787e-06
848,0
849,1.3873454670567881722e-06
850,0
851,-1.3808321170503769806e-06
852,0
853,1.3743645282012730214e-06
854,0
855,-1.3679422728360864115e-06
856,0
857,1.3615649282659516761e-06
858,0
859,-1.3552320767169774502e-06
860,0
861,1.348943305261823157e-06
862,0
863,-1.3426982057523876293e-06
864,0
865,1.3364963747535834142e-06
866,0
867,-1.3303374134781804585e-06
868,0
869,1.3242209277226975728e-06
870,0
871,-1.3181465278043238875e-06
872,0
873,1.3121138284988499732e-06
874,0
875,-1.3061224489795918943e-06
876,0
877,1.3001720127572878686e-06
878,0
879,-1.2942621476209520746e-06
880,0
881,1.2883924855796671821e-06
882,0
883,-1.2825626628052980321e-06
884,0
885,1.2767723195761116414e-06
886,0
887,-1.2710211002212846859e-06
888,0
889,1.2653086530662857576e-06
890,0
891,-1.2596346303791122776e-06
892,0
893,1.2539986883173721126e-06
894,0
895,-1.2484004868761897781e-06
896,0
897,1.2428396898369270639e-06
898,0
899,-1.2373159647166979645e-06
900,0
901,1.2318289827186711387e-06
902,0
903,-1.226378418683139357e-06
904,0
905,1.2209639510393455617e-06
906,0
907,-1.2155852617580524101e-06
908,0
909,1.2102420363048406893e-06
910,0
911,-1.2049339635941251681e-06
912,0
913,1.1996607359438749682e-06
914,0
915,-1.1944220490310251152e-06
916,0
917,1.1892176018475684676e-06
918,0
919,-1.184047096657316591e-06
920,0
921,1.1789102389533162355e-06
922,0
923,-1.1738067374159114636e-06
924,0
925,1.1687363038714389357e-06
926,0
927,-1.163698653251548518e-06
928,0
929,1.1586935035531335411e-06
930,0
931,-1.1537205757988649944e-06
932,0
933,1.1487795939983158902e-06
934,0
935,-1.143870285109668598e-06
936,0
937,1.1389923790019920206e-06
938,0
939,-1.1341456084180822584e-06
940,0
941,1.1293297089378540579e-06
942,0
943,-1.1245444189422760536e-06
944,0
945,1.119789479577839431e-06
946,0
947,-1.1150646347215515362e-06
948,0
949,1.1103696309464457539e-06
950,0
951,-1.1057042174875968509e-06
952,0
953,1.1010681462086369172e-06
954,0
955,-1.0964611715687617381e-06
956,0
957,1.0918830505902174348e-06
958,0
959,-1.087333542826262502e-06
960,0
961,1.0828124103295971958e-06
962,0
963,-1.0783194176212488372e-06
964,0
965,1.0738543316599102781e-06
966,0
967,-1.0694169218117205188e-06
968,0
969,1.0650069598204823941e-06
970,0
971,-1.0606242197783082232e-06
972,0
973,1.0562684780966887639e-06
974,0
975,-1.0519395134779750957e-06
976,0
977,1.047637106887271102e-06
978,0
979,-1.0433610415247261752e-06
980,0
981,1.0391111027982222162e-06
982,0
983,-1.0348870782964517504e-06
984,0
985,1.0306887577623746684e-06
986,0
987,-1.0265159330670550723e-06
988,0
989,1.0223683981838646753e-06
990,0
991,-1.0182459491630527552e-06
992,0
993,1.0141483841066722851e-06
994,0
995,-1.0100755031438599121e-06
996,0
997,1.0060271084064632196e-06
998,0
999,-1.0020030040050059553e-06
1000,0
1001,9.9800299600499397905e-07
1002,0
1003,-9.9402689240354710588e-07
1004,0
1005,9.9007450310635875108e-07
1006,0
1007,-9.8614563990497490666e-07
1008,0
1009,9.8224011645438821409e-07
1010,0
1011,-9.7835774825094099229e-07
1012,0
1013,9.7449835261053489154e-07
1014,0
1015,-9.7066174864714018529e-07
1016,0
1017,9.6684775725159982946e-07
1018,0
1019,-9.6305620107072595985e-07
1020,0
1021,9.5928690448668078086e-07
1022,0
1023,-9.555396935966418455e-07
1024,0
